timestamp,temperature_c,pressure_hpa,humidity_pct,station_id,station_name,cluster_id_x,role,temp_deviation,temp_rolling_std,temp_roc_1h,temp_roc_3h,pressure_deviation,pressure_rolling_std,pressure_roc_1h,pressure_roc_3h,humidity_deviation,humidity_rolling_std,humidity_roc_1h,humidity_roc_3h,temp_humidity_coupling_signal,pressure_inconsistency,hour_sin,hour_cos,doy_sin,doy_cos,cluster_id_y,spatial_temp_inconsistency,spatial_pressure_inconsistency,spatial_humidity_inconsistency
2025-01-01 00:00:00,25.0,1013.5,84,AWS-CHN-024,Chennai,CHN,center,,,,,,,,,,,,,,,0.0,1.0,0.017201575418260506,0.9998520419557735,CHN,,,
2025-01-01 01:00:00,24.9,1012.5,84,AWS-CHN-024,Chennai,CHN,center,,,-0.10000000000000142,,,,-1.0,,,,0.0,,,,0.25881904510252074,0.9659258262890683,0.017201575418260506,0.9998520419557735,CHN,,,
2025-01-01 02:00:00,24.7,1011.8,84,AWS-CHN-024,Chennai,CHN,center,,,-0.1999999999999993,,,,-0.7000000000000455,,,,0.0,,,,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,CHN,,,
2025-01-01 03:00:00,24.3,1011.2,85,AWS-CHN-024,Chennai,CHN,center,,,-0.3999999999999986,-0.6999999999999993,,,-0.599999999999909,-2.2999999999999545,,,1.0,1.0,,,0.7071067811865476,0.7071067811865476,0.017201575418260506,0.9998520419557735,CHN,,,
2025-01-01 04:00:00,24.2,1011.0,85,AWS-CHN-024,Chennai,CHN,center,,,-0.10000000000000142,-0.6999999999999993,,,-0.20000000000004547,-1.5,,,0.0,1.0,,,0.8660254037844386,0.5000000000000001,0.017201575418260506,0.9998520419557735,CHN,,,
2025-01-01 05:00:00,23.8,1011.4,88,AWS-CHN-024,Chennai,CHN,center,,,-0.3999999999999986,-0.8999999999999986,,,0.39999999999997726,-0.39999999999997726,,,3.0,4.0,,,0.9659258262890683,0.25881904510252074,0.017201575418260506,0.9998520419557735,CHN,,,
2025-01-01 06:00:00,23.7,1012.2,91,AWS-CHN-024,Chennai,CHN,center,-1.694642992666865,0.4622409184253026,-0.10000000000000142,-0.6000000000000014,0.3169328455232643,0.946572765295943,0.8000000000000682,1.0,3.87298334620742,1.5491933384829655,3.0,6.0,-0.41893558010846493,-0.6288168514094078,1.0,6.123233995736766e-17,0.017201575418260506,0.9998520419557735,CHN,-0.9326923903446707,0.03373591536137904,-0.6177478488950734
2025-01-01 07:00:00,24.5,1013.0,88,AWS-CHN-024,Chennai,CHN,center,0.24942329796316406,0.5154748157905357,0.8000000000000007,0.3000000000000007,1.213006095872996,0.8715066319448292,0.7999999999999545,2.0,0.8017837257372721,2.6726124191242424,-3.0,3.0,-1.7420788471471138,0.6340166282873367,0.9659258262890683,-0.25881904510252063,0.017201575418260506,0.9998520419557735,CHN,-0.7714281693898069,0.021906095108018997,-0.15087729750766443
2025-01-01 08:00:00,25.8,1013.8,82,AWS-CHN-024,Chennai,CHN,center,2.94641011339775,0.47939694259708143,1.3000000000000007,2.0,1.9398998381652175,0.8892211680534169,0.7999999999999545,2.3999999999999773,-1.5940514420808394,2.5877458475338266,-6.0,-6.0,-6.287496008794439,1.8120765882950938,0.8660254037844387,-0.4999999999999998,0.017201575418260506,0.9998520419557735,CHN,-1.5481980711096126,-0.01417297264673989,1.2712768781956907
2025-01-01 09:00:00,27.1,1014.0,72,AWS-CHN-024,Chennai,CHN,center,3.9303321215244593,0.6502136401043719,1.3000000000000007,3.400000000000002,1.7141563449717525,1.0111874208078213,0.20000000000004547,1.7999999999999545,-4.90921158873185,2.7838821814150103,-10.0,-19.0,-7.181851571041431,1.801555591245257,0.7071067811865476,-0.7071067811865475,0.017201575418260506,0.9998520419557735,CHN,-1.0962090842394363,0.04516198648074421,2.4741769306566663
2025-01-01 10:00:00,27.4,1013.9,70,AWS-CHN-024,Chennai,CHN,center,2.563239041613022,1.0143416036468618,0.29999999999999716,2.8999999999999986,1.3276385183027977,1.0996969279457518,-0.10000000000002274,0.8999999999999773,-2.8281274873572717,5.056349144063005,-2.0,-18.0,-0.11698494013318508,0.204824205866095,0.49999999999999994,-0.8660254037844387,0.017201575418260506,0.9998520419557735,CHN,-0.7375305617854395,-0.004906293580041909,1.5820424825499644
2025-01-01 11:00:00,27.7,1013.7,69,AWS-CHN-024,Chennai,CHN,center,2.1460393290877415,1.241187115041665,0.3000000000000007,1.8999999999999986,0.9955296356219776,1.132334675871856,-0.1999999999999318,-0.09999999999990905,-2.1706078553111463,6.449806198638845,-1.0,-13.0,-0.03747462804541914,0.0650778625842402,0.258819045102521,-0.9659258262890682,0.017201575418260506,0.9998520419557735,CHN,-0.2769292948756501,0.08546957209891048,0.4975263957437446
2025-01-01 12:00:00,27.9,1012.7,68,AWS-CHN-024,Chennai,CHN,center,1.8718085607023356,1.4112910487360215,0.1999999999999993,0.7999999999999972,0.029560921997035392,1.1276148063568396,-1.0,-1.2999999999999545,-1.8798428101466107,7.3587713071894845,-1.0,-4.0,-0.019257863423367806,-0.7451134471111909,1.2246467991473532e-16,-1.0,0.017201575418260506,0.9998520419557735,CHN,-0.07574479484554564,0.11119708762372785,0.22974632055308586
2025-01-01 13:00:00,27.9,1011.7,68,AWS-CHN-024,Chennai,CHN,center,1.5864416729103163,1.537063467318151,0.0,0.5,-0.8977280199595775,1.0796485658032644,-1.0,-2.199999999999932,-1.5916961965470542,8.02240452476528,0.0,-2.0,0.0,-0.9262273221805232,-0.2588190451025208,-0.9659258262890683,0.017201575418260506,0.9998520419557735,CHN,-0.005804684646307123,0.11087390553291343,0.12152223233710813
2025-01-01 14:00:00,27.6,1010.7,69,AWS-CHN-024,Chennai,CHN,center,1.2169002999127618,1.6141714439765822,-0.29999999999999716,-0.09999999999999787,-1.7771163903560352,1.069147755493563,-1.0,-3.0,-1.2880075189339402,8.429409531808568,1.0,0.0,-0.02204826604821493,-0.7494705519901976,-0.4999999999999997,-0.8660254037844388,0.017201575418260506,0.9998520419557735,CHN,-0.11792005176420717,0.09334790071984722,0.0767536687524637
2025-01-01 15:00:00,27.3,1010.2,70,AWS-CHN-024,Chennai,CHN,center,0.9372154334963394,1.6360521589077353,-0.3000000000000007,-0.5999999999999979,-1.9922404084682248,1.141093877862467,-0.5,-2.5,-1.062891822225325,8.592909590941554,1.0,2.0,-0.021339481702649005,-0.2548078059298209,-0.7071067811865471,-0.7071067811865479,0.017201575418260506,0.9998520419557735,CHN,-0.07762737983823764,0.059685132173387334,0.11522711769064098
2025-01-01 16:00:00,26.7,1010.0,73,AWS-CHN-024,Chennai,CHN,center,0.5149419758431888,1.6263968355437308,-0.6000000000000014,-1.1999999999999993,-1.8796176109923677,1.240278866491968,-0.20000000000004547,-1.7000000000000455,-0.6460638855467352,8.609829653754293,3.0,5.0,-0.128543886175921,0.20765959655587446,-0.8660254037844385,-0.5000000000000004,0.017201575418260506,0.9998520419557735,CHN,-0.11957041290293935,-0.04192653345513708,0.25935769337841064
2025-01-01 17:00:00,25.8,1010.3,78,AWS-CHN-024,Chennai,CHN,center,-0.07038974469997863,1.5877981424527696,-0.8999999999999986,-1.8000000000000007,-1.4269998745221577,1.3273425463285808,0.2999999999999545,-0.40000000000009095,-0.02786230515836016,8.444890554091765,5.0,9.0,-0.3356009633129355,0.3408071729286426,-0.9659258262890683,-0.25881904510252063,0.017201575418260506,0.9998520419557735,CHN,-0.25396241034791994,-0.02680924641156701,0.32512258731864735
2025-01-01 18:00:00,25.5,1010.8,84,AWS-CHN-024,Chennai,CHN,center,-0.2632425177914347,1.5406156990067768,-0.3000000000000007,-1.8000000000000007,-0.9456907876043185,1.3629073115473433,0.5,0.599999999999909,0.7052146534597024,8.192934944605383,6.0,14.0,-0.1426062893782373,-0.172135463608246,-1.0,-1.8369701987210297e-16,0.017201575418260506,0.9998520419557735,CHN,-0.14963090093479198,-0.0893949056977007,0.46374810225852625
2025-01-01 19:00:00,25.4,1012.1,84,AWS-CHN-024,Chennai,CHN,center,-0.3227860444731482,1.500097462720611,-0.10000000000000142,-1.3000000000000007,0.05817304562861175,1.3571125177982997,1.3000000000000682,2.1000000000000227,0.678134292037511,8.07168178161316,0.0,11.0,-0.0,-0.8912538160797067,-0.9659258262890684,0.2588190451025203,0.017201575418260506,0.9998520419557735,CHN,0.05086919284117758,-0.015570201284304086,0.17462301465481977
2025-01-01 20:00:00,25.3,1012.7,84,AWS-CHN-024,Chennai,CHN,center,-0.38248841491822,1.4640966318410875,-0.09999999999999787,-0.5,0.510963271947614,1.3210342837895241,0.6000000000000227,2.400000000000091,0.6539920700632598,7.9511667465585845,0.0,6.0,-0.0,-0.38588807240055106,-0.8660254037844386,0.5000000000000001,0.017201575418260506,0.9998520419557735,CHN,0.019325964081319258,0.017994340984117396,0.10404820462674746
2025-01-01 21:00:00,25.3,1013.3,83,AWS-CHN-024,Chennai,CHN,center,-0.3723750798410975,1.432247650838824,0.0,-0.1999999999999993,0.9590074335146695,1.2959828041187003,0.599999999999909,2.5,0.5046147508398942,7.832472090446229,-1.0,-1.0,-0.0,-0.46296910583464385,-0.7071067811865477,0.7071067811865474,0.017201575418260506,0.9998520419557735,CHN,0.15335955872837104,-0.03728493646620368,-0.1355489552975362
